Averaged Steps	Averaged Rewards	Cumulative Successes	Policy update	Number of episodes	Sampling time (s)	Epsilon threshold	Gradient update	Updates target network	Average q-value evaluation
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2840	1	0.4014492630958557
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2871	1	0.376949280500412
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2902	1	0.38868430256843567
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2933	1	0.38212868571281433
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2964	1	0.39453867077827454
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	2996	1	0.38213974237442017
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3027	2	0.5528178811073303
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3058	2	0.5693268179893494
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3089	2	0.5553674697875977
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3120	2	0.555445671081543
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3152	2	0.5608626008033752
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3183	2	0.5584507584571838
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3214	2	0.5657802224159241
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3245	2	0.5895673632621765
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3276	2	0.5464393496513367
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3308	2	0.5623378157615662
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3339	2	0.5435748100280762
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3370	2	0.5512155294418335
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3401	2	0.562186598777771
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3432	2	0.5433534979820251
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3464	2	0.573817789554596
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3495	2	0.5551453232765198
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3526	2	0.5495843291282654
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3557	2	0.5661631226539612
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3588	2	0.5521120429039001
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3620	2	0.5542388558387756
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3651	2	0.564805805683136
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3682	2	0.5702244639396667
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3713	2	0.5549077987670898
1500.0	250.71	22	2	13	205.37941551208496	0.20826100894810826	3744	2	0.5528907179832458
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3776	2	0.6094161868095398
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3807	2	0.5783745646476746
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3838	2	0.6004823446273804
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3869	2	0.6074981093406677
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3900	2	0.6001481413841248
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3932	2	0.574063777923584
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3963	2	0.5929194092750549
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	3994	2	0.6216030716896057
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4025	2	0.6136589050292969
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4056	2	0.6134529709815979
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4088	2	0.5963149070739746
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4119	2	0.5917345881462097
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4150	2	0.5829387307167053
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4181	2	0.5792761445045471
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4212	2	0.5664574503898621
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4244	2	0.6269770264625549
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4275	2	0.6180621981620789
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4306	2	0.5934030413627625
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4337	2	0.6038050055503845
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4368	2	0.5855406522750854
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4400	2	0.5976455807685852
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4431	2	0.595647394657135
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4462	2	0.598693311214447
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4493	2	0.5994091629981995
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4524	3	0.7981659173965454
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4556	3	0.7771028876304626
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4587	3	0.8260117769241333
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4618	3	0.7921105623245239
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4649	3	0.8070234656333923
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4680	3	0.8110551238059998
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4712	3	0.7955806851387024
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4743	3	0.8068658113479614
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4774	3	0.8012656569480896
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4805	3	0.8050722479820251
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4836	3	0.7962549328804016
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4868	3	0.8132809996604919
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4899	3	0.7905735373497009
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4930	3	0.7938709855079651
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4961	3	0.8033403754234314
1201.0	205.88	27	3	17	198.36876821517944	0.15558120258006797	4992	3	0.7912908792495728
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5024	3	0.7202524542808533
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5055	3	0.7054128050804138
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5086	3	0.6962777376174927
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5117	3	0.6851696372032166
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5148	3	0.6929866671562195
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5180	3	0.7007340788841248
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5211	3	0.6814889311790466
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5242	3	0.6877127289772034
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5273	3	0.6831516623497009
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5304	3	0.6899319291114807
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5336	3	0.6924571990966797
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5367	3	0.6834391951560974
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5398	3	0.6936054825782776
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5429	3	0.69656902551651
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5460	3	0.683809220790863
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5492	3	0.6876329779624939
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5523	3	0.6846739053726196
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5554	3	0.6799625754356384
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5585	3	0.7062492966651917
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5616	3	0.683929979801178
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5648	3	0.6816402077674866
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5679	3	0.6905770301818848
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5710	3	0.6861509680747986
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5741	3	0.7194347977638245
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5772	3	0.6729288101196289
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5804	3	0.686553955078125
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5835	3	0.6732921004295349
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5866	3	0.6972312331199646
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5897	3	0.6783537268638611
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5928	3	0.6884707808494568
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5960	3	0.6725402474403381
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	5991	3	0.7080255746841431
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6022	4	0.7984382510185242
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6053	4	0.8017812967300415
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6084	4	0.7993002533912659
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6116	4	0.8017673492431641
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6147	4	0.799050509929657
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6178	4	0.8135968446731567
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6209	4	0.8355770111083984
1500.0	126.37	27	4	13	265.9117465019226	0.12853538970551534	6240	4	0.8139544725418091
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6272	4	0.9258757829666138
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6303	4	0.9108535051345825
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6334	4	0.8960030674934387
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6365	4	0.9209124445915222
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6396	4	0.8929986357688904
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6428	4	0.9466733932495117
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6459	4	0.9071690440177917
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6490	4	0.931217610836029
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6521	4	0.9130078554153442
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6552	4	0.9414405226707458
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6584	4	0.9027539491653442
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6615	4	0.9373265504837036
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6646	4	0.9358383417129517
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6677	4	0.8974208235740662
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6708	4	0.9202353358268738
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6740	4	0.904180645942688
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6771	4	0.9127613306045532
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6802	4	0.9327536821365356
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6833	4	0.9254760146141052
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6864	4	0.9091653227806091
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6896	4	0.9072319269180298
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6927	4	0.9087663888931274
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6958	4	0.8884710669517517
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	6989	4	0.9116626977920532
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7020	4	0.9311771392822266
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7052	4	0.8925753831863403
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7083	4	0.9364141821861267
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7114	4	0.9293031096458435
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7145	4	0.9203717112541199
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7176	4	0.9098362326622009
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7208	4	0.9436559081077576
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7239	4	0.9191407561302185
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7270	4	0.9106656312942505
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7301	4	0.9113888144493103
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7332	4	0.9231618046760559
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7364	4	0.9187924265861511
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7395	4	0.9144822359085083
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7426	4	0.9119588136672974
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7457	4	0.8937510848045349
1470.0	236.48	29	5	14	199.58538389205933	0.11465006922929798	7488	4	0.9491848349571228
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7520	5	0.9496241807937622
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7551	5	0.9481583833694458
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7582	5	0.9447718858718872
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7613	5	0.9522342681884766
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7644	5	0.9537597894668579
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7676	5	0.9584576487541199
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7707	5	0.9459308981895447
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7738	5	0.9818310141563416
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7769	5	0.9533263444900513
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7800	5	0.9697400331497192
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7832	5	0.9318591356277466
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7863	5	0.9637545943260193
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7894	5	0.9531373977661133
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7925	5	0.9529076814651489
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7956	5	0.9304496049880981
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	7988	5	0.9457231760025024
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8019	5	0.9394049048423767
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8050	5	0.9522701501846313
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8081	5	0.9445542693138123
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8112	5	0.9524745345115662
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8144	5	0.9481611251831055
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8175	5	0.9528636336326599
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8206	5	0.9579104781150818
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8237	5	0.9485763907432556
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8268	5	0.9444678425788879
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8300	5	0.9582352042198181
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8331	5	0.9732808470726013
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8362	5	0.9610544443130493
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8393	5	0.952652096748352
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8424	5	0.953100323677063
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8456	5	0.9521751403808594
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8487	5	0.9630223512649536
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8518	5	0.9483400583267212
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8549	5	0.962376058101654
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8580	5	0.9578791856765747
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8612	5	0.951151967048645
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8643	5	0.940595269203186
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8674	5	0.9502795338630676
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8705	5	0.9413544535636902
1500.0	145.58	29	6	13	205.29083967208862	0.1075213456216349	8736	5	0.9593030214309692
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8768	5	1.0667790174484253
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8799	5	1.0426133871078491
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8830	5	1.0290671586990356
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8861	5	1.0208665132522583
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8892	5	1.0545254945755005
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8924	5	1.0257209539413452
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8955	5	1.0313419103622437
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	8986	5	1.075529932975769
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9017	6	1.204037070274353
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9048	6	1.1938657760620117
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9080	6	1.215901255607605
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9111	6	1.2316712141036987
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9142	6	1.2296384572982788
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9173	6	1.2271262407302856
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9204	6	1.1961966753005981
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9236	6	1.2157707214355469
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9267	6	1.1981691122055054
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9298	6	1.1970311403274536
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9329	6	1.233054280281067
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9360	6	1.2161914110183716
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9392	6	1.2237385511398315
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9423	6	1.190153956413269
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9454	6	1.2265626192092896
1046.0	152.88	37	7	19	260.0871694087982	0.10386145888286683	9485	6	1.2287617921829224
